response_id,game,lockdown_period,hours,regularly_play,single_multi
R_6kZae0087zktvOx,3,during,0,yes,NA
R_6kZae0087zktvOx,4,during,0,yes,NA
R_6kZae0087zktvOx,5,during,0,yes,NA
R_6kZae0087zktvOx,6,during,0,yes,NA
R_6kZae0087zktvOx,7,during,0,yes,NA
R_6kZae0087zktvOx,8,during,0,yes,NA
R_6kZae0087zktvOx,9,during,0,yes,NA
R_24isskypHAzj6a4,1,before,1.6,yes,alone
R_24isskypHAzj6a4,2,before,0,yes,NA
R_24isskypHAzj6a4,3,before,0,yes,NA
R_24isskypHAzj6a4,4,before,0,yes,NA
R_24isskypHAzj6a4,5,before,0,yes,NA
R_24isskypHAzj6a4,6,before,6.4,yes,alone
R_24isskypHAzj6a4,7,before,0,yes,NA
R_24isskypHAzj6a4,8,before,0,yes,NA
R_24isskypHAzj6a4,9,before,0,yes,NA
R_24isskypHAzj6a4,1,during,0,yes,NA
R_24isskypHAzj6a4,2,during,0,yes,NA
R_24isskypHAzj6a4,3,during,12,yes,alone
R_24isskypHAzj6a4,4,during,4,yes,multiplayer
R_24isskypHAzj6a4,5,during,0,yes,NA
R_24isskypHAzj6a4,6,during,16,yes,alone
R_24isskypHAzj6a4,7,during,4,yes,multiplayer
R_24isskypHAzj6a4,8,during,4,yes,alone
R_24isskypHAzj6a4,9,during,0,yes,NA
R_b25c1SzzqBXhNlf,1,before,0,yes,NA
R_b25c1SzzqBXhNlf,2,before,0,yes,alone
R_b25c1SzzqBXhNlf,3,before,7.5,yes,alone
R_b25c1SzzqBXhNlf,4,before,7.5,yes,alone
R_b25c1SzzqBXhNlf,5,before,0,yes,NA
R_b25c1SzzqBXhNlf,6,before,0,yes,NA
R_b25c1SzzqBXhNlf,7,before,15,yes,alone
R_b25c1SzzqBXhNlf,8,before,0,yes,alone
R_b25c1SzzqBXhNlf,9,before,0,yes,NA
R_b25c1SzzqBXhNlf,1,during,0,yes,NA
R_b25c1SzzqBXhNlf,2,during,0,yes,alone
R_b25c1SzzqBXhNlf,3,during,0,yes,NA
R_b25c1SzzqBXhNlf,4,during,11.5,yes,NA
R_b25c1SzzqBXhNlf,5,during,0,yes,NA
R_b25c1SzzqBXhNlf,6,during,11.5,yes,NA
R_b25c1SzzqBXhNlf,7,during,23,yes,alone
R_b25c1SzzqBXhNlf,8,during,0,yes,NA
R_b25c1SzzqBXhNlf,9,during,0,yes,NA
R_1nSWaU6aHeoCVz1,1,before,NA,yes,alone
R_1nSWaU6aHeoCVz1,2,before,0,yes,NA
R_1nSWaU6aHeoCVz1,3,before,0,yes,NA
R_1nSWaU6aHeoCVz1,4,before,0,yes,NA
R_1nSWaU6aHeoCVz1,5,before,0,yes,NA
R_1nSWaU6aHeoCVz1,6,before,1.5,yes,alone
R_1nSWaU6aHeoCVz1,7,before,0.5,yes,alone
R_1nSWaU6aHeoCVz1,8,before,0,yes,NA
R_1nSWaU6aHeoCVz1,9,before,0,yes,NA
R_1nSWaU6aHeoCVz1,1,during,0,yes,NA
R_1nSWaU6aHeoCVz1,2,during,0,yes,NA
R_1nSWaU6aHeoCVz1,3,during,0,yes,NA
R_1nSWaU6aHeoCVz1,4,during,0,yes,NA
R_1nSWaU6aHeoCVz1,5,during,0,yes,NA
R_1nSWaU6aHeoCVz1,6,during,14.25,yes,alone
R_1nSWaU6aHeoCVz1,7,during,0.75,yes,alone
R_1nSWaU6aHeoCVz1,8,during,0,yes,NA
R_1nSWaU6aHeoCVz1,9,during,0,yes,NA
R_2XcEmd1YzcIXw1Y,1,before,0,yes,alone
R_2XcEmd1YzcIXw1Y,2,before,0,yes,alone
R_2XcEmd1YzcIXw1Y,3,before,0,yes,alone
R_2XcEmd1YzcIXw1Y,4,before,0,yes,multiplayer
R_2XcEmd1YzcIXw1Y,5,before,0,yes,alone
R_2XcEmd1YzcIXw1Y,6,before,0,yes,alone
R_2XcEmd1YzcIXw1Y,7,before,0,yes,alone
R_2XcEmd1YzcIXw1Y,8,before,0,yes,alone
R_2XcEmd1YzcIXw1Y,9,before,0,yes,alone
R_2XcEmd1YzcIXw1Y,1,during,0,yes,multiplayer
R_2XcEmd1YzcIXw1Y,2,during,0,yes,alone
R_2XcEmd1YzcIXw1Y,3,during,6,yes,multiplayer
R_2XcEmd1YzcIXw1Y,4,during,15,yes,multiplayer
R_2XcEmd1YzcIXw1Y,5,during,3,yes,alone
R_2XcEmd1YzcIXw1Y,6,during,6,yes,multiplayer
R_2XcEmd1YzcIXw1Y,7,during,0,yes,multiplayer
R_2XcEmd1YzcIXw1Y,8,during,0,yes,alone
R_2XcEmd1YzcIXw1Y,9,during,0,yes,alone
R_3KCvZebmGxmSVat,1,before,0,yes,NA
R_3KCvZebmGxmSVat,2,before,33.6,yes,alone
R_3KCvZebmGxmSVat,3,before,0,yes,NA
R_3KCvZebmGxmSVat,4,before,8.4,yes,multiplayer
R_3KCvZebmGxmSVat,5,before,0,yes,NA
R_3KCvZebmGxmSVat,6,before,0,yes,NA
R_3KCvZebmGxmSVat,7,before,0,yes,NA
R_3KCvZebmGxmSVat,8,before,0,yes,NA
R_3KCvZebmGxmSVat,9,before,0,yes,NA
R_3KCvZebmGxmSVat,1,during,0,yes,NA
R_3KCvZebmGxmSVat,2,during,26.6,yes,NA
R_3KCvZebmGxmSVat,3,during,0,yes,NA
R_3KCvZebmGxmSVat,4,during,1.4000000000000001,yes,multiplayer
R_3KCvZebmGxmSVat,5,during,0,yes,NA
R_3KCvZebmGxmSVat,6,during,0,yes,NA
R_3KCvZebmGxmSVat,7,during,0,yes,NA
R_3KCvZebmGxmSVat,8,during,0,yes,NA
R_3KCvZebmGxmSVat,9,during,0,yes,NA
R_2TSJxMqN9gOlUOV,1,before,0,yes,NA
R_2TSJxMqN9gOlUOV,2,before,11.879999999999999,yes,alone
R_2TSJxMqN9gOlUOV,3,before,11.879999999999999,yes,alone
R_2TSJxMqN9gOlUOV,4,before,0,yes,NA
R_2TSJxMqN9gOlUOV,5,before,0,yes,NA
R_2TSJxMqN9gOlUOV,6,before,12.24,yes,alone
R_2TSJxMqN9gOlUOV,7,before,0,yes,NA
R_2TSJxMqN9gOlUOV,8,before,0,yes,NA
R_2TSJxMqN9gOlUOV,9,before,0,yes,NA
R_2TSJxMqN9gOlUOV,1,during,0,yes,NA
R_2TSJxMqN9gOlUOV,2,during,5,yes,alone
R_2TSJxMqN9gOlUOV,3,during,20,yes,alone
R_2TSJxMqN9gOlUOV,4,during,0,yes,NA
R_2TSJxMqN9gOlUOV,5,during,0,yes,NA
R_2TSJxMqN9gOlUOV,6,during,25,yes,alone
R_2TSJxMqN9gOlUOV,7,during,0,yes,NA
R_2TSJxMqN9gOlUOV,8,during,0,yes,NA
R_2TSJxMqN9gOlUOV,9,during,0,yes,NA
R_3jV6I52yPFAZ8oy,1,before,0,yes,NA
R_3jV6I52yPFAZ8oy,2,before,6,yes,alone
R_3jV6I52yPFAZ8oy,3,before,0,yes,NA
R_3jV6I52yPFAZ8oy,4,before,0,yes,NA
R_3jV6I52yPFAZ8oy,5,before,0,yes,NA
R_3jV6I52yPFAZ8oy,6,before,20,yes,alone
R_3jV6I52yPFAZ8oy,7,before,0,yes,NA
R_3jV6I52yPFAZ8oy,8,before,0,yes,NA
R_3jV6I52yPFAZ8oy,9,before,1,yes,alone
R_3jV6I52yPFAZ8oy,1,during,0,yes,NA
R_3jV6I52yPFAZ8oy,2,during,6,yes,alone
R_3jV6I52yPFAZ8oy,3,during,0,yes,NA
R_3jV6I52yPFAZ8oy,4,during,0,yes,NA
R_3jV6I52yPFAZ8oy,5,during,0,yes,NA
R_3jV6I52yPFAZ8oy,6,during,25,yes,multiplayer
R_3jV6I52yPFAZ8oy,7,during,0,yes,NA
R_3jV6I52yPFAZ8oy,8,during,0,yes,NA
R_3jV6I52yPFAZ8oy,9,during,0,yes,alone
R_1E5vpihv0BCn2Jo,1,before,0,yes,NA
R_1E5vpihv0BCn2Jo,2,before,0,yes,NA
R_1E5vpihv0BCn2Jo,3,before,0,yes,alone
R_1E5vpihv0BCn2Jo,4,before,1.55,yes,alone
R_1E5vpihv0BCn2Jo,5,before,0,yes,NA
R_1E5vpihv0BCn2Jo,6,before,6.2,yes,alone
R_1E5vpihv0BCn2Jo,7,before,7.75,yes,multiplayer
R_1E5vpihv0BCn2Jo,8,before,15.5,yes,alone
R_1E5vpihv0BCn2Jo,9,before,0,yes,NA
R_1E5vpihv0BCn2Jo,1,during,0,yes,NA
R_1E5vpihv0BCn2Jo,2,during,0,yes,NA
R_1E5vpihv0BCn2Jo,3,during,0,yes,NA
R_1E5vpihv0BCn2Jo,4,during,0,yes,alone
R_1E5vpihv0BCn2Jo,5,during,0,yes,NA
R_1E5vpihv0BCn2Jo,6,during,40,yes,alone
R_1E5vpihv0BCn2Jo,7,during,0,yes,NA
R_1E5vpihv0BCn2Jo,8,during,0,yes,NA
R_1E5vpihv0BCn2Jo,9,during,0,yes,NA
R_2UVJlgmzYG5Xn9P,1,before,0,yes,NA
R_2UVJlgmzYG5Xn9P,2,before,0,yes,alone
R_2UVJlgmzYG5Xn9P,3,before,0,yes,multiplayer
R_2UVJlgmzYG5Xn9P,4,before,0,yes,multiplayer
R_2UVJlgmzYG5Xn9P,5,before,0,yes,alone
R_2UVJlgmzYG5Xn9P,6,before,0,yes,multiplayer
R_2UVJlgmzYG5Xn9P,7,before,0,yes,NA
R_2UVJlgmzYG5Xn9P,8,before,0,yes,multiplayer
R_2UVJlgmzYG5Xn9P,9,before,0,yes,alone
R_2UVJlgmzYG5Xn9P,1,during,0,yes,NA
R_2UVJlgmzYG5Xn9P,2,during,0,yes,alone
R_2UVJlgmzYG5Xn9P,3,during,0,yes,multiplayer
R_2UVJlgmzYG5Xn9P,4,during,0,yes,multiplayer
R_2UVJlgmzYG5Xn9P,5,during,0,yes,alone
R_2UVJlgmzYG5Xn9P,6,during,0,yes,multiplayer
R_2UVJlgmzYG5Xn9P,7,during,0,yes,NA
R_2UVJlgmzYG5Xn9P,8,during,0,yes,multiplayer
R_2UVJlgmzYG5Xn9P,9,during,0,yes,alone
R_3asqcGii6ulHk9X,1,before,0,yes,NA
R_3asqcGii6ulHk9X,2,before,0,yes,NA
R_3asqcGii6ulHk9X,3,before,3.9000000000000004,yes,alone
R_3asqcGii6ulHk9X,4,before,3.9000000000000004,yes,alone
R_3asqcGii6ulHk9X,5,before,0,yes,NA
R_3asqcGii6ulHk9X,6,before,5.2,yes,alone
R_3asqcGii6ulHk9X,7,before,0,yes,NA
R_3asqcGii6ulHk9X,8,before,0,yes,NA
R_3asqcGii6ulHk9X,9,before,0,yes,NA
R_3asqcGii6ulHk9X,1,during,0,yes,NA
R_3asqcGii6ulHk9X,2,during,0,yes,NA
R_3asqcGii6ulHk9X,3,during,9,yes,multiplayer
R_3asqcGii6ulHk9X,4,during,6,yes,alone
R_3asqcGii6ulHk9X,5,during,0,yes,NA
R_3asqcGii6ulHk9X,6,during,15,yes,alone
R_3asqcGii6ulHk9X,7,during,0,yes,NA
R_3asqcGii6ulHk9X,8,during,0,yes,NA
R_3asqcGii6ulHk9X,9,during,0,yes,NA
R_2947NV0sa0o6uqa,1,before,0,yes,NA
R_2947NV0sa0o6uqa,2,before,3,yes,alone
R_2947NV0sa0o6uqa,3,before,24,yes,multiplayer
R_2947NV0sa0o6uqa,4,before,0,yes,NA
R_2947NV0sa0o6uqa,5,before,0,yes,NA
R_2947NV0sa0o6uqa,6,before,3,yes,alone
R_2947NV0sa0o6uqa,7,before,0,yes,NA
R_2947NV0sa0o6uqa,8,before,0,yes,NA
R_2947NV0sa0o6uqa,9,before,0,yes,NA
R_2947NV0sa0o6uqa,1,during,0,yes,NA
R_2947NV0sa0o6uqa,2,during,0,yes,NA
R_2947NV0sa0o6uqa,3,during,37.5,yes,multiplayer
R_2947NV0sa0o6uqa,4,during,0,yes,NA
R_2947NV0sa0o6uqa,5,during,0,yes,NA
R_2947NV0sa0o6uqa,6,during,30,yes,multiplayer
R_2947NV0sa0o6uqa,7,during,0,yes,NA
R_2947NV0sa0o6uqa,8,during,7.5,yes,alone
R_2947NV0sa0o6uqa,9,during,0,yes,NA
R_1Nady9hvbIvDcLg,1,before,0,yes,NA
R_1Nady9hvbIvDcLg,2,before,18.9,yes,multiplayer
R_1Nady9hvbIvDcLg,3,before,0,yes,NA
R_1Nady9hvbIvDcLg,4,before,0,yes,NA
R_1Nady9hvbIvDcLg,5,before,0,yes,NA
R_1Nady9hvbIvDcLg,6,before,2.1,yes,alone
R_1Nady9hvbIvDcLg,7,before,0,yes,NA
R_1Nady9hvbIvDcLg,8,before,0,yes,NA
R_1Nady9hvbIvDcLg,9,before,0,yes,NA
R_1Nady9hvbIvDcLg,1,during,0,yes,NA
R_1Nady9hvbIvDcLg,2,during,9,yes,multiplayer
R_1Nady9hvbIvDcLg,3,during,0,yes,NA
R_1Nady9hvbIvDcLg,4,during,0,yes,NA
R_1Nady9hvbIvDcLg,5,during,0,yes,NA
R_1Nady9hvbIvDcLg,6,during,21,yes,alone
R_1Nady9hvbIvDcLg,7,during,0,yes,NA
R_1Nady9hvbIvDcLg,8,during,0,yes,NA
R_1Nady9hvbIvDcLg,9,during,0,yes,NA
R_1N9QWsuqE4dwJj0,1,before,0,yes,NA
R_1N9QWsuqE4dwJj0,2,before,2.5,yes,alone
R_1N9QWsuqE4dwJj0,3,before,15,yes,multiplayer
R_1N9QWsuqE4dwJj0,4,before,5,yes,multiplayer
R_1N9QWsuqE4dwJj0,5,before,0,yes,NA
R_1N9QWsuqE4dwJj0,6,before,15,yes,alone
R_1N9QWsuqE4dwJj0,7,before,7.5,yes,multiplayer
R_1N9QWsuqE4dwJj0,8,before,5,yes,alone
R_1N9QWsuqE4dwJj0,9,before,0,yes,NA
R_1N9QWsuqE4dwJj0,1,during,NA,yes,NA
R_1N9QWsuqE4dwJj0,2,during,NA,yes,NA
R_1N9QWsuqE4dwJj0,3,during,NA,yes,multiplayer
R_1N9QWsuqE4dwJj0,4,during,NA,yes,multiplayer
R_1N9QWsuqE4dwJj0,5,during,NA,yes,NA
R_1N9QWsuqE4dwJj0,6,during,NA,yes,alone
R_1N9QWsuqE4dwJj0,7,during,NA,yes,multiplayer
R_1N9QWsuqE4dwJj0,8,during,NA,yes,multiplayer
R_1N9QWsuqE4dwJj0,9,during,NA,yes,NA
R_SIf4380kHiu7wAh,1,before,0,yes,NA
R_SIf4380kHiu7wAh,2,before,11,yes,alone
R_SIf4380kHiu7wAh,3,before,0,yes,NA
R_SIf4380kHiu7wAh,4,before,0,yes,NA
R_SIf4380kHiu7wAh,5,before,0,yes,NA
R_SIf4380kHiu7wAh,6,before,0,yes,NA
R_SIf4380kHiu7wAh,7,before,0,yes,NA
R_SIf4380kHiu7wAh,8,before,0,yes,NA
R_SIf4380kHiu7wAh,9,before,0,yes,NA
R_SIf4380kHiu7wAh,1,during,0,yes,NA
R_SIf4380kHiu7wAh,2,during,6,yes,alone
R_SIf4380kHiu7wAh,3,during,0,yes,NA
R_SIf4380kHiu7wAh,4,during,0,yes,NA
R_SIf4380kHiu7wAh,5,during,0,yes,NA
R_SIf4380kHiu7wAh,6,during,0,yes,NA
R_SIf4380kHiu7wAh,7,during,0,yes,NA
R_SIf4380kHiu7wAh,8,during,0,yes,NA
R_SIf4380kHiu7wAh,9,during,0,yes,NA
R_217aRM2HjOL4rwC,1,before,0,yes,NA
R_217aRM2HjOL4rwC,2,before,0,yes,NA
R_217aRM2HjOL4rwC,3,before,0,yes,NA
R_217aRM2HjOL4rwC,4,before,0,yes,NA
R_217aRM2HjOL4rwC,5,before,0,yes,NA
R_217aRM2HjOL4rwC,6,before,15,yes,alone
R_217aRM2HjOL4rwC,7,before,0,yes,NA
R_217aRM2HjOL4rwC,8,before,0,yes,NA
R_217aRM2HjOL4rwC,9,before,0,yes,NA
R_217aRM2HjOL4rwC,1,during,NA,yes,NA
R_217aRM2HjOL4rwC,2,during,NA,yes,NA
R_217aRM2HjOL4rwC,3,during,NA,yes,NA
R_217aRM2HjOL4rwC,4,during,NA,yes,multiplayer
R_217aRM2HjOL4rwC,5,during,NA,yes,NA
R_217aRM2HjOL4rwC,6,during,NA,yes,alone
R_217aRM2HjOL4rwC,7,during,NA,yes,NA
R_217aRM2HjOL4rwC,8,during,NA,yes,NA
R_217aRM2HjOL4rwC,9,during,NA,yes,NA
R_1DtGqgKOtlhl4vS,1,before,0,yes,NA
R_1DtGqgKOtlhl4vS,2,before,52.5,yes,alone
R_1DtGqgKOtlhl4vS,3,before,22.5,yes,multiplayer
R_1DtGqgKOtlhl4vS,4,before,0,yes,NA
R_1DtGqgKOtlhl4vS,5,before,0,yes,NA
R_1DtGqgKOtlhl4vS,6,before,0,yes,NA
R_1DtGqgKOtlhl4vS,7,before,0,yes,NA
R_1DtGqgKOtlhl4vS,8,before,0,yes,NA
R_1DtGqgKOtlhl4vS,9,before,0,yes,NA
R_1DtGqgKOtlhl4vS,1,during,0,yes,NA
R_1DtGqgKOtlhl4vS,2,during,15,yes,alone
R_1DtGqgKOtlhl4vS,3,during,42,yes,multiplayer
R_1DtGqgKOtlhl4vS,4,during,0,yes,NA
R_1DtGqgKOtlhl4vS,5,during,3,yes,alone
R_1DtGqgKOtlhl4vS,6,during,0,yes,NA
R_1DtGqgKOtlhl4vS,7,during,0,yes,NA
R_1DtGqgKOtlhl4vS,8,during,0,yes,NA
R_1DtGqgKOtlhl4vS,9,during,0,yes,NA
R_2DUjHNE8XFxwngK,1,before,NA,no,NA
R_2DUjHNE8XFxwngK,2,before,NA,no,NA
R_2DUjHNE8XFxwngK,3,before,NA,no,NA
R_2DUjHNE8XFxwngK,4,before,NA,no,NA
R_2DUjHNE8XFxwngK,5,before,NA,no,NA
R_2DUjHNE8XFxwngK,6,before,NA,no,NA
R_2DUjHNE8XFxwngK,7,before,NA,no,NA
R_2DUjHNE8XFxwngK,8,before,NA,no,NA
R_2DUjHNE8XFxwngK,9,before,NA,no,NA
R_2DUjHNE8XFxwngK,1,during,NA,no,NA
R_2DUjHNE8XFxwngK,2,during,NA,no,NA
R_2DUjHNE8XFxwngK,3,during,NA,no,NA
R_2DUjHNE8XFxwngK,4,during,NA,no,NA
R_2DUjHNE8XFxwngK,5,during,NA,no,NA
R_2DUjHNE8XFxwngK,6,during,NA,no,NA
R_2DUjHNE8XFxwngK,7,during,NA,no,NA
R_2DUjHNE8XFxwngK,8,during,NA,no,NA
R_2DUjHNE8XFxwngK,9,during,NA,no,NA
R_3MRUJRa1S8L3skj,1,before,0,yes,alone
R_3MRUJRa1S8L3skj,2,before,7.5,yes,alone
R_3MRUJRa1S8L3skj,3,before,0,yes,NA
R_3MRUJRa1S8L3skj,4,before,0,yes,NA
R_3MRUJRa1S8L3skj,5,before,0,yes,NA
R_3MRUJRa1S8L3skj,6,before,3.75,yes,alone
R_3MRUJRa1S8L3skj,7,before,0,yes,NA
R_3MRUJRa1S8L3skj,8,before,0,yes,alone
R_3MRUJRa1S8L3skj,9,before,3.75,yes,alone
R_3MRUJRa1S8L3skj,1,during,NA,no,NA
R_3MRUJRa1S8L3skj,2,during,NA,no,NA
R_3MRUJRa1S8L3skj,3,during,NA,no,NA
R_3MRUJRa1S8L3skj,4,during,NA,no,NA
R_3MRUJRa1S8L3skj,5,during,NA,no,NA
R_3MRUJRa1S8L3skj,6,during,NA,no,NA
R_3MRUJRa1S8L3skj,7,during,NA,no,NA
R_3MRUJRa1S8L3skj,8,during,NA,no,NA
R_3MRUJRa1S8L3skj,9,during,NA,no,NA
R_UuOGjA6wOYIRHUt,1,before,0,yes,NA
R_UuOGjA6wOYIRHUt,2,before,0,yes,NA
R_UuOGjA6wOYIRHUt,3,before,0,yes,NA
R_UuOGjA6wOYIRHUt,4,before,16,yes,multiplayer
R_UuOGjA6wOYIRHUt,5,before,0,yes,NA
R_UuOGjA6wOYIRHUt,6,before,16,yes,multiplayer
R_UuOGjA6wOYIRHUt,7,before,4,yes,NA
R_UuOGjA6wOYIRHUt,8,before,4,yes,alone
R_UuOGjA6wOYIRHUt,9,before,0,yes,NA
R_UuOGjA6wOYIRHUt,1,during,8,yes,alone
R_UuOGjA6wOYIRHUt,2,during,8,yes,alone
R_UuOGjA6wOYIRHUt,3,during,8,yes,multiplayer
R_UuOGjA6wOYIRHUt,4,during,12,yes,multiplayer
R_UuOGjA6wOYIRHUt,5,during,8,yes,alone
R_UuOGjA6wOYIRHUt,6,during,12,yes,multiplayer
R_UuOGjA6wOYIRHUt,7,during,8,yes,alone
R_UuOGjA6wOYIRHUt,8,during,8,yes,multiplayer
R_UuOGjA6wOYIRHUt,9,during,8,yes,alone
R_1eqNc6OUIYqj3s8,1,before,0,yes,NA
R_1eqNc6OUIYqj3s8,2,before,20,yes,multiplayer
R_1eqNc6OUIYqj3s8,3,before,0,yes,NA
R_1eqNc6OUIYqj3s8,4,before,10,yes,multiplayer
R_1eqNc6OUIYqj3s8,5,before,0,yes,NA
R_1eqNc6OUIYqj3s8,6,before,10,yes,multiplayer
R_1eqNc6OUIYqj3s8,7,before,0,yes,NA
R_1eqNc6OUIYqj3s8,8,before,0,yes,NA
R_1eqNc6OUIYqj3s8,9,before,0,yes,NA
R_1eqNc6OUIYqj3s8,1,during,0,yes,NA
R_1eqNc6OUIYqj3s8,2,during,0,yes,NA
R_1eqNc6OUIYqj3s8,3,during,0,yes,NA
R_1eqNc6OUIYqj3s8,4,during,51.2,yes,multiplayer
R_1eqNc6OUIYqj3s8,5,during,0,yes,NA
R_1eqNc6OUIYqj3s8,6,during,6.4,yes,multiplayer
R_1eqNc6OUIYqj3s8,7,during,0,yes,NA
R_1eqNc6OUIYqj3s8,8,during,6.4,yes,alone
R_1eqNc6OUIYqj3s8,9,during,0,yes,NA
R_3koLHqG1bLK3yy5,1,before,0,yes,alone
R_3koLHqG1bLK3yy5,2,before,7.2,yes,alone
R_3koLHqG1bLK3yy5,3,before,0,yes,NA
R_3koLHqG1bLK3yy5,4,before,0,yes,NA
R_3koLHqG1bLK3yy5,5,before,0,yes,NA
R_3koLHqG1bLK3yy5,6,before,0,yes,NA
R_3koLHqG1bLK3yy5,7,before,0,yes,NA
R_3koLHqG1bLK3yy5,8,before,0.8,yes,alone
R_3koLHqG1bLK3yy5,9,before,0,yes,NA
R_3koLHqG1bLK3yy5,1,during,0,yes,NA
R_3koLHqG1bLK3yy5,2,during,0,yes,NA
R_3koLHqG1bLK3yy5,3,during,0,yes,NA
R_3koLHqG1bLK3yy5,4,during,0,yes,NA
R_3koLHqG1bLK3yy5,5,during,0,yes,NA
R_3koLHqG1bLK3yy5,6,during,0,yes,NA
R_3koLHqG1bLK3yy5,7,during,30,yes,alone
R_3koLHqG1bLK3yy5,8,during,0,yes,NA
R_3koLHqG1bLK3yy5,9,during,0,yes,NA
R_2qrC4O6fVkjwiry,1,before,0,yes,NA
R_2qrC4O6fVkjwiry,2,before,1,yes,alone
R_2qrC4O6fVkjwiry,3,before,1.6,yes,multiplayer
R_2qrC4O6fVkjwiry,4,before,0.4,yes,alone
R_2qrC4O6fVkjwiry,5,before,0,yes,NA
R_2qrC4O6fVkjwiry,6,before,6,yes,alone
R_2qrC4O6fVkjwiry,7,before,3,yes,multiplayer
R_2qrC4O6fVkjwiry,8,before,8,yes,multiplayer
R_2qrC4O6fVkjwiry,9,before,0,yes,NA
R_2qrC4O6fVkjwiry,1,during,0.05,yes,multiplayer
R_2qrC4O6fVkjwiry,2,during,1,yes,alone
R_2qrC4O6fVkjwiry,3,during,0.25,yes,alone
R_2qrC4O6fVkjwiry,4,during,0,yes,NA
R_2qrC4O6fVkjwiry,5,during,0,yes,NA
R_2qrC4O6fVkjwiry,6,during,0.5,yes,alone
R_2qrC4O6fVkjwiry,7,during,0.2,yes,alone
R_2qrC4O6fVkjwiry,8,during,3,yes,multiplayer
R_2qrC4O6fVkjwiry,9,during,0,yes,NA
R_31uPOPILKqOF5Z3,1,before,NA,no,NA
R_31uPOPILKqOF5Z3,2,before,NA,no,NA
R_31uPOPILKqOF5Z3,3,before,NA,no,NA
R_31uPOPILKqOF5Z3,4,before,NA,no,NA
R_31uPOPILKqOF5Z3,5,before,NA,no,NA
R_31uPOPILKqOF5Z3,6,before,NA,no,NA
R_31uPOPILKqOF5Z3,7,before,NA,no,NA
R_31uPOPILKqOF5Z3,8,before,NA,no,NA
R_31uPOPILKqOF5Z3,9,before,NA,no,NA
R_31uPOPILKqOF5Z3,1,during,2.5,yes,multiplayer
R_31uPOPILKqOF5Z3,2,during,2.5,yes,multiplayer
R_31uPOPILKqOF5Z3,3,during,0,yes,NA
R_31uPOPILKqOF5Z3,4,during,0,yes,NA
R_31uPOPILKqOF5Z3,5,during,0,yes,NA
R_31uPOPILKqOF5Z3,6,during,0,yes,NA
R_31uPOPILKqOF5Z3,7,during,0,yes,NA
R_31uPOPILKqOF5Z3,8,during,5,yes,multiplayer
R_31uPOPILKqOF5Z3,9,during,0,yes,NA
R_ZxG3FMCz1l6uJd7,1,before,0,yes,NA
R_ZxG3FMCz1l6uJd7,2,before,3.5999999999999996,yes,alone
R_ZxG3FMCz1l6uJd7,3,before,0,yes,NA
R_ZxG3FMCz1l6uJd7,4,before,0.8999999999999999,yes,alone
R_ZxG3FMCz1l6uJd7,5,before,0,yes,NA
R_ZxG3FMCz1l6uJd7,6,before,2.6999999999999997,yes,alone
R_ZxG3FMCz1l6uJd7,7,before,0,yes,NA
R_ZxG3FMCz1l6uJd7,8,before,1.7999999999999998,yes,alone
R_ZxG3FMCz1l6uJd7,9,before,0,yes,NA
R_ZxG3FMCz1l6uJd7,1,during,0,yes,NA
R_ZxG3FMCz1l6uJd7,2,during,4.2,yes,alone
R_ZxG3FMCz1l6uJd7,3,during,0,yes,NA
R_ZxG3FMCz1l6uJd7,4,during,0.7000000000000001,yes,alone
R_ZxG3FMCz1l6uJd7,5,during,0,yes,NA
R_ZxG3FMCz1l6uJd7,6,during,0.7000000000000001,yes,alone
R_ZxG3FMCz1l6uJd7,7,during,0,yes,NA
R_ZxG3FMCz1l6uJd7,8,during,1.4000000000000001,yes,alone
R_ZxG3FMCz1l6uJd7,9,during,0,yes,NA
R_SUcU46CryPkShsR,1,before,0,yes,NA
R_SUcU46CryPkShsR,2,before,20,yes,alone
R_SUcU46CryPkShsR,3,before,8,yes,multiplayer
R_SUcU46CryPkShsR,4,before,0,yes,NA
R_SUcU46CryPkShsR,5,before,0,yes,NA
R_SUcU46CryPkShsR,6,before,12,yes,alone
R_SUcU46CryPkShsR,7,before,0,yes,NA
R_SUcU46CryPkShsR,8,before,0,yes,NA
R_SUcU46CryPkShsR,9,before,0,yes,NA
R_SUcU46CryPkShsR,1,during,0,yes,NA
R_SUcU46CryPkShsR,2,during,27.500000000000004,yes,alone
R_SUcU46CryPkShsR,3,during,11,yes,multiplayer
R_SUcU46CryPkShsR,4,during,0,yes,NA
R_SUcU46CryPkShsR,5,during,0,yes,NA
R_SUcU46CryPkShsR,6,during,16.5,yes,alone
R_SUcU46CryPkShsR,7,during,0,yes,NA
R_SUcU46CryPkShsR,8,during,0,yes,NA
R_SUcU46CryPkShsR,9,during,0,yes,NA
R_1cSrZsKJbMLVpfn,1,before,3.5,yes,alone
R_1cSrZsKJbMLVpfn,2,before,0,yes,NA
R_1cSrZsKJbMLVpfn,3,before,0,yes,NA
R_1cSrZsKJbMLVpfn,4,before,4,yes,alone
R_1cSrZsKJbMLVpfn,5,before,0,yes,NA
R_1cSrZsKJbMLVpfn,6,before,1,yes,alone
R_1cSrZsKJbMLVpfn,7,before,0,yes,NA
R_1cSrZsKJbMLVpfn,8,before,0,yes,NA
R_1cSrZsKJbMLVpfn,9,before,1.5,yes,alone
